0.5,2.5,3.348905,0.8094142,6.640012,2.724642,0.2441697,0.5,1.5,1.833355,0.02854203,1.41381,0.44554,-0.03153669,-0.1352138,-0.2341657,0.9622313,0.9999999,-1.264187,3.991808,1.573229,-0.3212213,0,0,1.001567,1.635901
0.2545787,2.090428,3.348905,0.8094142,6.640012,2.724642,0.2441697,0.5,1.5,1.833355,0.02854203,1.41381,0.44554,-0.2293627,-0.05996921,-0.2522585,0.9381695,1,0.3163018,-3.442999,4.938741,0,0,0,2.817388,10.59972
0.2545787,4.760654,3.348905,0.8094142,6.640012,2.724642,0.2441697,0.5,1.5,1.833355,0.02854203,1.41381,0.44554,-0.272686,-0.0008544922,-0.2331571,0.9334235,0.9999999,-6.140884,1.023439,-0.9830189,0,0,0,1.719309,4.819436
0.3176574,4.760654,3.348905,0.860732,9.518998,3.259645,0.2380928,0.9511679,1.499177,0.5694588,11.82765,7.942173,2.816461,0.2171332,0.1108753,0.2000614,0.9489654,1,-2.639941,5.764466,2.040771,0.4882489,0.5064046,0.5108674,0.4941476,0.1254243
0.3176574,4.760654,3.348905,6.518998,9.518998,2.671182,0.2396922,0.8391956,0.1459678,0.9005691,16.67036,14.56883,3.939979,-0.2424458,0.04061586,0.1455604,0.9583228,0.9999999,14.32113,8.165051,-2.958426,0.8374355,0,0,1.386969,7.1577
0.5200742,4.760654,3.348905,6.518998,9.518998,2.671182,0.2396922,0.8391956,2.857144,0.9005691,16.67036,14.56883,3.939979,-0.02201229,0.1738088,0.3588484,0.9168063,1,1.444305,2.903196,2.329177,0,-0.4638267,-0.6905933,0.6744765,2.884121
0.3176574,4.760654,3.348905,6.518998,9.518998,2.671182,0.2396922,0.8391956,0.1459678,0.4507619,16.67036,14.56883,3.939979,-0.35166,0.033169,0.2473989,0.9022355,1,6.860273,5.52921,1.839152,0.1277936,-0.8387103,0,0.5718673,0.8081385
0.5200742,4.760654,3.348905,6.518998,9.518998,2.671182,0.2396922,0.8391956,2.857144,0.9005691,16.67036,14.56883,3.939979,0.1057989,-0.1278786,0.3475962,0.9228383,1,4.511487,-2.634053,5.132813,-0.4394863,-0.4654756,-0.5186822,0.5667037,0.5238742
0.5200742,4.760654,3.348905,6.520743,9.518998,2.614833,0.2396922,0.8391956,2.857144,0.7010063,6.503694,13.15098,3.915453,-0.1801402,0.02606337,0.1670094,0.9690088,0.9999999,4.146645,-1.414599,4.973767,-0.4692726,-0.4822219,-0.5098725,0.5359806,0.5238742
0.5200742,2.20091,3.348905,6.520743,9.518998,2.614833,0.2396922,0.8391956,2.857144,0.8573651,6.503694,13.15098,3.915453,0.2340375,0.2268095,-0.06050502,0.9434633,1,2.768803,5.077572,3.016924,-0.5236718,0.4655687,0.5402658,0.4659683,0.1503571
0.3176574,4.760654,3.348905,0.860732,9.518998,2.377069,0.2380928,0.9511679,1.499177,0.5694588,11.82765,7.942173,2.816461,-0.01889568,0.0615003,0.4470757,0.8921794,1,-2.639941,5.764466,2.040771,0.4985413,0.5008078,0.501376,0.4992697,0.1254243
0.3176574,4.760654,3.348905,0.860732,9.518998,2.377069,0.2380928,0.9511679,1.499177,0.5694588,11.82765,7.942173,2.816461,-0.04909488,-0.05880027,0.477547,0.8752606,0.9999999,-2.720061,5.293077,2.185675,-0.5013322,-0.5199549,-0.4889557,0.4891168,0.04538605
0.2545787,4.760654,4.520018,0.8094142,9.518746,2.433344,0.2381205,0.5,1.547956,0.8890105,0.02854203,1.41381,0.44554,-0.5350937,0.04219362,-0.2502141,0.8057837,0.9999999,3.30827,-2.599743,3.270185,0.4995605,0.4997071,-0.4999933,0.5007383,0.001942774
0.5200742,4.760654,3.348905,6.518998,9.518998,2.671182,0.2396922,0.8391956,2.857144,0.9005691,16.67036,14.56883,3.939979,0.1554618,0.3204164,0.4190093,0.8352222,1,9.455609,-0.252798,5.684559,0,0,0.7806755,0.9006944,2.630025
0.3176574,4.760654,3.348905,6.518998,9.518998,2.671182,0.2396922,0.8391956,0.1459678,0.4507619,16.67036,14.56883,3.939979,-0.2314152,0.2300609,0.5206301,0.7889634,1,7.756479,3.921275,1.959566,0.4925894,0.5065042,0.5107044,0.489888,0.04266613
0.3927543,1.215401,0.9744185,1.743361,1.668952,3.272341,0.5340779,0.6133329,1.621978,0.4049311,0.02854203,1.41381,0.44554,0.1735982,0.09395672,0.003112195,0.9803194,1,-1.050084,-0.7604904,0.8179358,-0.4915639,-0.5017211,0.5016413,0.5049722,0.1081513
0.4529049,1.215401,0.9744185,2.964593,3.413267,3.037429,0.2407875,0.529266,1.621978,0.5148817,0.02854203,1.41381,0.44554,0.05386829,-0.224442,-0.412436,0.8812608,1,-0.5268624,0.8746057,-0.8168321,-0.4774173,-0.5086412,0.5290213,0.4832115,0.09463773
0.6203246,0.6400169,0.6102598,2.964593,2.322083,3.075703,0.2429795,0.529266,1.142503,0.5148817,0.02854203,1.41381,0.44554,0.1466669,-0.282036,-0.2797023,0.9059311,1,-0.02295333,0.06670865,-1.121274,-0.4909044,-0.4891112,0.5116037,0.5079811,0.0485324
0.540968,0.2411177,0.6102598,2.566209,0.7318256,3.219771,0.5768837,0.5216074,1.142503,0.5148871,0.02854203,1.41381,0.44554,0.1338001,-0.3034215,-0.01105663,0.9433508,1,-0.1382976,0.04672382,-1.027637,0.4828759,0.4866271,0.518961,0.5105922,0.06620546
0.4160566,0.2689921,3.348905,0.7517765,9.518998,2.485425,1.062767,0.04853414,2.857144,0.9005691,7.060928,1.345989,2.083342,0.3370309,-0.7526752,0.5566004,0.1004303,1,47.17292,-143.4961,64.35574,0,0,0,7.829031,134.1115
0.5247264,0.2689921,3.348905,0.7517765,9.518998,3.158337,1.062767,0.04853414,2.857144,0.9005691,7.060928,1.345989,2.083342,0.5535365,-0.7730839,0.295025,0.09433445,1,93.60013,-163.0977,85.0825,0,0,0,7.829031,134.1115
0.3502277,1.515399,3.348905,0.8094142,6.640012,2.724642,0.2441697,0.0476205,1.5,1.833355,000.0285420300,001.4138100000,000.4455400000,-000.3581776000,000.2007948000,000.0780000600,000.9084637000,001.0000000000,067.9681300000,-014.8508800000,006.0225180000,000.0000000000,000.0000000000,000.0000000000,006.8990270000,80.57793
0.3502277,1.515399,3.348905,0.8094142,6.640012,2.724642,0.2441697,0.0476205,1.5,1.833355,000.0285420300,001.4138100000,000.4455400000,-000.4264981000,000.1595861000,000.0723057200,000.8873577000,001.0000000000,-002.0228970000,-011.9974400000,-006.2440180000,000.0000000000,000.0000000000,000.0000000000,002.3814190000,11.18823
0.1725427,4.760654,-0.3396538,1.028705,5.683248,2.358377,0.2475484,0.7538789,1.36569,0.6123744,016.6703600000,014.5688300000,003.9399790000,000.1348862000,-000.0971190300,000.4554254000,000.8746207000,000.9999999000,-005.9392300000,-003.1469420000,-000.2964661000,-000.4986235000,000.4966356000,-000.5068712000,000.4978045000,0.01539339
0.2939228,4.760654,-0.3396538,3.371493,5.683248,3.445874,0.6992902,0.7538789,1.316426,1.219135,016.6703600000,014.5688300000,003.9399790000,000.0196972500,000.0844812100,000.2442366000,000.9658278000,001.0000000000,-006.1886370000,-003.3270490000,-000.1004068000,-000.4799474000,000.4886965000,-000.5131908000,000.5171667000,0.07875609
0.2939228,4.760654,-0.3396538,3.878574,1.929677,3.389326,0.6992902,0.7538789,0.9217463,0.8435616,016.6703600000,014.5688300000,003.9399790000,-000.0309252600,-000.3169740000,000.3090479000,000.8961365000,001.0000000000,-006.0577710000,-003.3005550000,-000.0663152600,-000.4927643000,000.5006549000,-000.4933710000,000.5129455000,0.03391212
0.2939228,4.760654,-0.3396538,2.333879,9.516256,3.389326,0.6992902,0.7538789,1.09938,0.8614906,016.6703600000,014.5688300000,003.9399790000,000.1351621000,000.1258399000,000.4472348000,000.8751437000,001.0000000000,-010.7860500000,-004.5637330000,004.3834610000,000.3595147000,000.2834321000,000.4292557000,000.7785596000,0.8219871
0.4897712,4.760654,-0.3396538,2.333879,9.516256,3.389326,0.6992902,0.7538789,1.09938,0.8614906,016.6703600000,014.5688300000,003.9399790000,000.0207149400,000.1616485000,000.4188116000,000.8933294000,001.0000000000,-010.7860500000,-004.5637330000,004.3834610000,000.3595147000,000.2834321000,000.4292557000,000.7785596000,0.8219871
0.7867563,4.760654,-0.3396538,2.333879,9.516256,3.389326,0.6992902,0.7538789,1.09938,0.8614906,016.6703600000,014.5688300000,003.9399790000,-000.0340827700,000.1586739000,000.3927563000,000.9052091000,000.9999999000,-010.7860500000,-004.5637330000,004.3834610000,000.3595147000,000.2834321000,000.4292557000,000.7785596000,0.8219871
0.5,2.5,1.172783,2,3.820967,2.662662,0.2479756,0.5,1.5,1.871219,000.0285420300,001.4138100000,000.4455400000,-000.0115167400,-000.1398374000,-000.2280270000,000.9634919000,000.9999999000,000.1832252000,000.8116813000,-000.8438938000,000.4661624000,000.5265265000,000.4663219000,000.5366622000,0.1311459
0.6394836,2.5,1.172783,2,9.504415,2.662662,0.2479756,0.7924638,2.066804,0.6743033,004.0977030000,002.6109420000,014.3604100000,000.2149711000,-000.1791966000,000.1872641000,000.9415987000,001.0000000000,000.7518208000,-000.9764484000,006.6303610000,000.4072813000,000.4827143000,-000.4173058000,000.6534253000,0.3373448
0.6394836,2.5,1.172783,2,0.4881385,2.662662,0.2479756,0.7924638,2.395767,0.1447633,018.0027700000,014.0072900000,014.3933900000,000.2443462000,000.0659579700,-000.2072659000,000.9449790000,000.9999999000,-002.9865570000,002.0983060000,-004.0140820000,000.0000000000,000.0000000000,-000.4772919000,001.2587320000,3.18281
0.4080131,2.703396,1.172783,0.3793354,0.4789661,3.178246,0.2479756,0.7924638,0.672407,0.663731,001.0324650000,002.7730730000,018.3738300000,-000.3435747000,-000.1981646000,-000.9179358000,000.0090042890,001.0000000000,000.2921796000,000.8070097000,-006.5585690000,-000.5150299000,-000.5198710000,-000.4932638000,000.4702863000,0.1159009
0.4080131,2.703396,1.172783,0.3793354,0.4789661,2.864642,0.2393197,0.7924638,0.672407,0.663731,001.0324650000,002.7730730000,018.3738300000,000.2248901000,000.2007207000,000.9518420000,000.0559678700,000.9999998000,000.2921796000,000.8070097000,-006.5585690000,-000.5150299000,-000.5198710000,-000.4932638000,000.4702863000,0.11590090.5200742,4.760654,3.348905,6.518998,5.72988,2.671182,0.2396922,0.8391956,2.857144,0.6699544,016.6703600000,014.5688300000,003.9399790000,-000.2827078000,000.1396962000,000.1312235000,000.9398626000,001.0000000000,007.0208840000,014.8333200000,006.1682610000,-000.5163662000,-000.3649991000,-000.4830211000,000.6056668000,0.5685531
0.3415392,1.600222,-1.370566,1.250449,2.889473,2.671182,0.2405091,0.8391956,0.1488813,0.7824062,016.6703600000,014.5688300000,003.9399790000,-000.1937822000,000.2927141000,000.4762686000,000.8061856000,001.0000000000,005.5702050000,008.7884260000,002.5875070000,000.5066854000,000.4914579000,000.4916429000,000.5099277000,0.03391555
0.4005036,1.600222,-1.370566,3.261847,0.4781851,2.671182,0.2405091,0.8391956,0.1446739,0.7824062,016.6703600000,014.5688300000,003.9399790000,-000.1320242000,-000.3211294000,-000.0102865500,000.9377311000,000.9999999000,004.9542280000,008.9756970000,002.0408750000,000.4598137000,-000.4383056000,-000.5334264000,000.5584943000,0.3384139
0.4411138,2.134852,-1.705369,3.261847,0.482108,2.345097,0.2405091,0.8391956,0.1446739,0.7824062,016.6703600000,014.5688300000,003.9399790000,-000.1371442000,000.2236757000,000.4256371000,000.8660218000,000.9999999000,005.3734730000,009.0893610000,-002.3067010000,000.5206123000,000.4752438000,000.4667536000,000.5340855000,0.153593
0.2545787,2.090428,3.348905,0.8094142,6.640012,2.724642,0.2441697,0.5,1.5,1.833355,000.0285420300,001.4138100000,000.4455400000,-000.4805568000,000.0617200400,000.0132950200,000.8746880000,001.0000000000,-001.5446030000,006.2730620000,000.5162274000,000.0000000000,000.0000000000,-001.0510620000,000.5914105000,2.148878
0.04814725,1.962891,14.27104,2.143252,18.15518,2.896067,0.7411066,0.5118781,1.5,1.154099,000.0004213217,001.3653670000,000.3911415000,000.1947347000,000.2021356000,-000.0824419300,000.9562547000,001.0000000000,025.0624400000,000.4063764000,-023.3754000000,-000.1525169000,-000.5099627000,-000.7014253000,000.4740033000,0.9146183
